$GNGLL,4201.21869,N,09340.84601,W,020358.00,A,D*6A
$GNGLL,4201.21867,N,09340.84592,W,020359.00,A,D*6C
$GNGLL,4201.21859,N,09340.84577,W,020400.00,A,D*61
$GNGLL,4201.21855,N,09340.84565,W,020401.00,A,D*6F
$GNGLL,4201.21850,N,09340.84554,W,020402.00,A,D*6B
$GNGLL,4201.21847,N,09340.84542,W,020403.00,A,D*6B
$GNGLL,4201.21843,N,09340.84529,W,020404.00,A,D*65
$GNGLL,4201.21840,N,09340.84519,W,020405.00,A,D*64
$GNGLL,4201.21837,N,09340.84506,W,020406.00,A,D*69
$GNGLL,4201.21835,N,09340.84495,W,020407.00,A,D*61
$GNGLL,4201.21835,N,09340.84487,W,020408.00,A,D*6D
$GNGLL,4201.21835,N,09340.84479,W,020409.00,A,D*6D
$GNGLL,4201.21835,N,09340.84473,W,020410.00,A,D*6F
$GNGLL,4201.21836,N,09340.84468,W,020411.00,A,D*67
$GNGLL,4201.21837,N,09340.84466,W,020412.00,A,D*6B
$GNGLL,4201.21852,N,09340.84458,W,020413.00,A,D*64
$GNGLL,4201.21859,N,09340.84451,W,020414.00,A,D*61
$GNGLL,4201.21865,N,09340.84443,W,020415.00,A,D*6C
$GNGLL,4201.21871,N,09340.84435,W,020416.00,A,D*6B
$GNGLL,4201.21876,N,09340.84429,W,020417.00,A,D*60
$GNGLL,4201.21873,N,09340.84422,W,020418.00,A,D*61
$GNGLL,4201.21871,N,09340.84414,W,020419.00,A,D*67
$GNGLL,4201.21868,N,09340.84408,W,020420.00,A,D*68
$GNGLL,4201.21864,N,09340.84400,W,020421.00,A,D*6D
$GNGLL,4201.21864,N,09340.84392,W,020422.00,A,D*62
$GNGLL,4201.21860,N,09340.84387,W,020423.00,A,D*63
$GNGLL,4201.21857,N,09340.84380,W,020424.00,A,D*67
$GNGLL,4201.21863,N,09340.84372,W,020425.00,A,D*6C
$GNGLL,4201.21859,N,09340.84368,W,020426.00,A,D*6D
$GNGLL,4201.21853,N,09340.84361,W,020427.00,A,D*6F
$GNGLL,4201.21853,N,09340.84353,W,020428.00,A,D*61
$GNGLL,4201.21854,N,09340.84349,W,020429.00,A,D*6C
$GNGLL,4201.21850,N,09340.84346,W,020430.00,A,D*6F
$GNGLL,4201.21849,N,09340.84344,W,020431.00,A,D*64
$GNGLL,4201.21849,N,09340.84340,W,020432.00,A,D*63
$GNGLL,4201.21847,N,09340.84336,W,020433.00,A,D*6D
$GNGLL,4201.21845,N,09340.84332,W,020434.00,A,D*6C
$GNGLL,4201.21844,N,09340.84327,W,020435.00,A,D*68
$GNGLL,4201.21843,N,09340.84324,W,020436.00,A,D*6F
$GNGLL,4201.21850,N,09340.84316,W,020437.00,A,D*6D
$GNGLL,4201.21855,N,09340.84309,W,020438.00,A,D*69
$GNGLL,4201.21854,N,09340.84305,W,020439.00,A,D*65
$GNGLL,4201.21862,N,09340.84298,W,020440.00,A,D*6B
$GNGLL,4201.21862,N,09340.84291,W,020441.00,A,D*63
$GNGLL,4201.21861,N,09340.84286,W,020442.00,A,D*65
$GNGLL,4201.21861,N,09340.84280,W,020443.00,A,D*62
$GNGLL,4201.21859,N,09340.84277,W,020444.00,A,D*66
$GNGLL,4201.21856,N,09340.84272,W,020445.00,A,D*6D
$GNGLL,4201.21853,N,09340.84268,W,020446.00,A,D*60
$GNGLL,4201.21848,N,09340.84266,W,020447.00,A,D*65
$GNGLL,4201.21844,N,09340.84263,W,020448.00,A,D*63
$GNGLL,4201.21842,N,09340.84258,W,020449.00,A,D*6C
$GNGLL,4201.21840,N,09340.84253,W,020450.00,A,D*6D
$GNGLL,4201.21837,N,09340.84249,W,020451.00,A,D*67
$GNGLL,4201.21834,N,09340.84244,W,020452.00,A,D*6A
$GNGLL,4201.21830,N,09340.84239,W,020453.00,A,D*65
$GNGLL,4201.21827,N,09340.84234,W,020454.00,A,D*69
$GNGLL,4201.21827,N,09340.84226,W,020455.00,A,D*6B
$GNGLL,4201.21827,N,09340.84220,W,020456.00,A,D*6E
$GNGLL,4201.21824,N,09340.84217,W,020457.00,A,D*68
$GNGLL,4201.21822,N,09340.84212,W,020458.00,A,D*64
$GNGLL,4201.21818,N,09340.84209,W,020459.00,A,D*66
$GNGLL,4201.21815,N,09340.84202,W,020500.00,A,D*6D
$GNGLL,4201.21812,N,09340.84196,W,020501.00,A,D*65
$GNGLL,4201.21808,N,09340.84192,W,020502.00,A,D*69
$GNGLL,4201.21807,N,09340.84187,W,020503.00,A,D*63
$GNGLL,4201.21805,N,09340.84179,W,020504.00,A,D*67
$GNGLL,4201.21800,N,09340.84178,W,020505.00,A,D*62
$GNGLL,4201.21793,N,09340.84179,W,020506.00,A,D*65
$GNGLL,4201.21794,N,09340.84175,W,020507.00,A,D*6F
$GNGLL,4201.21793,N,09340.84178,W,020508.00,A,D*6A
$GNGLL,4201.21800,N,09340.84176,W,020509.00,A,D*60
$GNGLL,4201.21798,N,09340.84176,W,020510.00,A,D*66
$GNGLL,4201.21797,N,09340.84181,W,020511.00,A,D*60
$GNGLL,4201.21796,N,09340.84186,W,020512.00,A,D*65
$GNGLL,4201.21792,N,09340.84192,W,020513.00,A,D*65
$GNGLL,4201.21801,N,09340.84192,W,020514.00,A,D*67
$GNGLL,4201.21807,N,09340.84194,W,020515.00,A,D*66
$GNGLL,4201.21799,N,09340.84202,W,020516.00,A,D*61
$GNGLL,4201.21784,N,09340.84260,W,020517.00,A,D*68
$GNGLL,4201.21784,N,09340.84273,W,020518.00,A,D*65
$GNGLL,4201.21780,N,09340.84287,W,020519.00,A,D*6B
$GNGLL,4201.21776,N,09340.84299,W,020520.00,A,D*67
$GNGLL,4201.21771,N,09340.84313,W,020521.00,A,D*62
$GNGLL,4201.21767,N,09340.84324,W,020522.00,A,D*62
$GNGLL,4201.21758,N,09340.84362,W,020523.00,A,D*6D
$GNGLL,4201.21756,N,09340.84356,W,020524.00,A,D*63
$GNGLL,4201.21757,N,09340.84358,W,020525.00,A,D*6D
$GNGLL,4201.21754,N,09340.84358,W,020526.00,A,D*6D
$GNGLL,4201.21752,N,09340.84357,W,020527.00,A,D*65
$GNGLL,4201.21753,N,09340.84353,W,020528.00,A,D*6F
$GNGLL,4201.21754,N,09340.84349,W,020529.00,A,D*62
$GNGLL,4201.21752,N,09340.84347,W,020530.00,A,D*62
$GNGLL,4201.21752,N,09340.84344,W,020531.00,A,D*60
$GNGLL,4201.21750,N,09340.84342,W,020532.00,A,D*67
$GNGLL,4201.21749,N,09340.84337,W,020533.00,A,D*6C
$GNGLL,4201.21749,N,09340.84332,W,020534.00,A,D*6E
$GNGLL,4201.21744,N,09340.84326,W,020535.00,A,D*67
$GNGLL,4201.21741,N,09340.84321,W,020536.00,A,D*66
$GNGLL,4201.21738,N,09340.84316,W,020537.00,A,D*6D
$GNGLL,4201.21747,N,09340.84303,W,020538.00,A,D*6E
$GNGLL,4201.21741,N,09340.84299,W,020539.00,A,D*6B
